,2020,2021,2022,2023,2024
634,0.505,1.085,0.816,0.873,0.661
635,0.498,1.065,0.811,0.875,0.671
636,0.490,1.043,0.822,0.872,0.673
637,0.486,1.014,0.825,0.867,0.673
638,0.484,0.992,0.828,0.864,0.665
639,0.476,0.979,0.826,0.858,0.663
640,0.487,0.956,0.827,0.849,0.658
641,0.507,0.957,0.823,0.844,0.657
642,0.526,0.942,0.822,0.840,0.653
643,0.538,0.934,0.822,0.844,0.657
644,0.550,0.921,0.817,0.846,0.656
645,0.557,0.914,0.815,0.844,0.663
646,0.569,0.914,0.804,0.833,0.664
647,0.590,0.915,0.788,0.822,0.659
648,0.599,0.916,0.787,0.805,0.653
649,0.608,0.907,0.790,0.789,0.661
650,0.623,0.903,0.797,0.768,0.662
651,0.628,0.896,0.792,0.743,0.661
652,0.634,0.881,0.791,0.716,0.654
653,0.639,0.873,0.781,0.697,0.642
654,0.651,0.868,0.766,0.694,0.626
655,0.655,0.859,0.747,0.685,0.618
656,0.663,0.855,0.739,0.681,0.612
657,0.668,0.859,0.733,0.684,0.609
658,0.669,0.856,0.719,0.689,0.604
659,0.674,0.869,0.700,0.694,0.598
660,0.673,0.873,0.693,0.696,0.596
661,0.669,0.896,0.688,0.707,0.596
662,0.660,0.920,0.684,0.712,0.593
663,0.657,0.945,0.683,0.715,0.590
664,0.646,0.960,0.683,0.720,0.609
665,0.638,0.982,0.685,0.722,0.628
666,0.638,0.994,0.689,0.722,0.639
667,0.636,1.006,0.693,0.731,0.643
668,0.634,1.024,0.709,0.745,0.660
669,0.625,1.038,0.716,0.763,0.664
670,0.630,1.044,0.725,0.768,0.662
671,0.627,1.046,0.729,0.771,0.665
672,0.619,1.066,0.726,0.793,0.665
673,0.614,1.097,0.717,0.809,0.672
674,0.607,1.107,0.714,0.825,0.669
675,0.608,1.123,0.713,0.839,0.661
676,0.604,1.152,0.714,0.852,0.658
677,0.602,1.179,0.705,0.876,0.657
678,0.594,1.192,0.712,0.910,0.658
679,0.581,1.204,0.712,0.930,0.655
680,0.580,1.208,0.709,0.944,0.656
681,0.574,1.223,0.715,0.952,0.667
682,0.567,1.238,0.720,0.960,0.681
683,0.573,1.247,0.725,0.957,0.683
684,0.583,1.242,0.726,0.963,0.688
685,0.582,1.232,0.734,0.961,0.690
686,0.581,1.219,0.741,0.966,0.694
687,0.584,1.207,0.744,0.969,0.689
688,0.594,1.214,0.738,0.971,0.684
689,0.601,1.201,0.737,0.973,0.697
690,0.625,1.204,0.733,0.963,0.696
691,0.634,1.196,0.737,0.958,0.708
692,0.640,1.200,0.745,0.958,0.713
693,0.646,1.200,0.747,0.947,0.719
694,0.652,1.198,0.746,0.939,0.720
695,0.653,1.195,0.748,0.922,0.724
696,0.648,1.186,0.750,0.911,0.719
697,0.641,1.167,0.753,0.906,0.709
698,0.637,1.152,0.747,0.897,0.703
699,0.637,1.133,0.751,0.890,0.710
700,0.636,1.112,0.749,0.890,0.714
701,0.627,1.089,0.749,0.889,0.709
702,0.622,1.064,0.746,0.883,0.704
703,0.617,1.050,0.740,0.880,0.692
704,0.617,1.037,0.738,0.879,0.685
705,0.615,1.019,0.733,0.878,0.686
706,0.611,1.000,0.720,0.878,0.692
707,0.600,0.979,0.714,0.879,0.687
708,0.590,0.964,0.705,0.897,0.681
709,0.579,0.951,0.694,0.904,0.679
710,0.568,0.941,0.689,0.900,0.670
711,0.552,0.934,0.675,0.890,0.665
712,0.538,0.928,0.678,0.879,0.673
713,0.531,0.913,0.699,0.867,0.669
714,0.524,0.892,0.718,0.854,0.669
715,0.519,0.879,0.724,0.845,0.671
716,0.513,0.869,0.724,0.844,0.678
717,0.502,0.868,0.737,0.837,0.685
718,0.488,0.868,0.753,0.822,0.688
719,0.483,0.869,0.761,0.813,0.683
720,0.475,0.860,0.766,0.802,0.683
721,0.468,0.845,0.762,0.800,0.685
722,0.463,0.837,0.753,0.793,0.687
723,0.461,0.832,0.754,0.795,0.706
724,0.457,0.825,0.755,0.791,0.714
725,0.456,0.809,0.757,0.791,0.714
726,0.467,0.802,0.765,0.787,0.707
727,0.472,0.803,0.766,0.791,0.716
728,0.474,0.799,0.773,0.785,0.712
729,0.475,0.817,0.775,0.773,0.712
730,0.475,0.824,0.783,0.767,0.709
731,0.488,0.827,0.805,0.769,0.718
732,0.501,0.851,0.830,0.782,0.735
733,0.527,0.880,0.854,0.808,0.751
734,0.546,0.922,0.898,0.828,0.756
735,0.567,0.960,0.925,0.845,0.767
736,0.581,0.992,0.963,0.856,0.782
737,0.601,1.026,1.002,0.873,0.803
738,0.614,1.055,1.042,0.898,0.829
739,0.640,1.080,1.087,0.934,0.849
740,0.656,1.113,1.131,0.967,0.871
741,0.670,1.145,1.159,0.998,0.898
742,0.693,1.176,1.187,1.019,0.932
743,0.709,1.200,1.203,1.048,1.001
744,0.722,1.231,1.225,1.076,1.047
745,0.726,1.248,1.240,1.103,1.090
746,0.733,1.256,1.249,1.119,1.123
747,0.745,1.257,1.254,1.137,1.151
748,0.757,1.252,1.255,1.146,1.167
749,0.757,1.242,1.242,1.147,1.171
750,0.761,1.227,1.221,1.138,1.169
751,0.756,1.214,1.203,1.125,1.162
752,0.752,1.202,1.184,1.110,1.155
753,0.740,1.183,1.160,1.085,1.146
754,0.731,1.161,1.133,1.055,1.126
755,0.719,1.149,1.098,1.031,1.108
756,0.708,1.141,1.059,1.004,1.091
757,0.706,1.126,1.026,0.987,1.068
758,0.708,1.119,1.006,0.975,1.043
759,0.706,1.106,0.985,0.958,1.026
760,0.704,1.106,0.961,0.950,1.012
761,0.698,1.097,0.940,0.941,1.003
762,0.697,1.097,0.917,0.922,0.986
763,0.691,1.106,0.897,0.898,0.972
764,0.679,1.110,0.886,0.882,0.954
765,0.670,1.108,0.874,0.863,0.939
766,0.656,1.095,0.860,0.838,0.920
767,0.638,1.087,0.849,0.815,0.900
768,0.621,1.092,0.830,0.787,0.889
769,0.607,1.082,0.817,0.768,0.877
770,0.592,1.076,0.812,0.742,0.863
771,0.583,1.076,0.802,0.730,0.856
772,0.569,1.075,0.800,0.720,0.839
773,0.554,1.068,0.789,0.708,0.818
774,0.544,1.063,0.777,0.702,0.808
775,0.536,1.059,0.765,0.698,0.808
776,0.522,1.056,0.757,0.687,0.801
777,0.520,1.059,0.746,0.687,0.787
778,0.518,1.049,0.730,0.679,0.783
779,0.510,1.031,0.720,0.676,0.774
780,0.502,1.013,0.717,0.666,0.769
781,0.497,0.999,0.721,0.652,0.760
782,0.491,0.983,0.723,0.662,0.750
783,0.481,0.970,0.717,0.664,0.744
784,0.472,0.966,0.715,0.663,0.739
785,0.467,0.956,0.706,0.656,0.727
786,0.460,0.949,0.702,0.656,0.720
787,0.457,0.938,0.695,0.658,0.720
788,0.448,0.919,0.683,0.652,0.710
789,0.437,0.913,0.666,0.647,0.701
790,0.424,0.908,0.657,0.641,0.714
791,0.417,0.899,0.655,0.630,0.713
792,0.405,0.894,0.660,0.626,0.715
793,0.395,0.897,0.664,0.620,0.708
794,0.390,0.905,0.669,0.608,0.697
795,0.387,0.906,0.665,0.593,0.691
796,0.390,0.897,0.661,0.591,0.683
797,0.404,0.883,0.652,0.580,0.674
798,0.409,0.869,0.643,0.566,0.668
799,0.409,0.849,0.634,0.549,0.656
800,0.413,0.831,0.630,0.536,0.645
801,0.411,0.813,0.633,0.519,0.628
802,0.410,0.801,0.632,0.515,0.614
803,0.416,0.781,0.629,0.504,0.600
804,0.418,0.787,0.625,0.490,0.582
805,0.423,0.778,0.625,0.485,0.561
806,0.421,0.775,0.628,0.479,0.544
807,0.417,0.774,0.632,0.468,0.532
808,0.417,0.765,0.627,0.461,0.530
809,0.415,0.756,0.633,0.455,0.520
810,0.420,0.753,0.634,0.461,0.516
811,0.424,0.753,0.639,0.474,0.520
812,0.423,0.755,0.639,0.482,0.516
813,0.422,0.748,0.639,0.495,0.512
814,0.431,0.753,0.636,0.521,0.514
815,0.431,0.747,0.652,0.539,0.508
816,0.435,0.748,0.660,0.553,0.514
817,0.440,0.751,0.664,0.560,0.516
818,0.452,0.744,0.680,0.562,0.512
819,0.456,0.733,0.699,0.560,0.514
820,0.462,0.734,0.705,0.569,0.509
821,0.469,0.725,0.709,0.580,0.501
822,0.469,0.717,0.721,0.586,0.500
823,0.466,0.715,0.721,0.586,0.497
824,0.462,0.704,0.726,0.591,0.499
825,0.458,0.695,0.726,0.593,0.498
826,0.457,0.685,0.719,0.605,0.492
827,0.458,0.670,0.707,0.622,0.488
828,0.460,0.651,0.705,0.633,0.493
829,0.476,0.636,0.695,0.657,0.495
830,0.492,0.615,0.684,0.672,0.501
831,0.505,0.605,0.673,0.683,0.503
832,0.514,0.593,0.662,0.701,0.505
833,0.524,0.589,0.650,0.724,0.501
834,0.540,0.600,0.633,0.744,0.503
835,0.550,0.605,0.613,0.763,0.504
836,0.560,0.602,0.600,0.770,0.508
837,0.565,0.606,0.587,0.791,0.505
838,0.568,0.614,0.584,0.798,0.503
839,0.572,0.619,0.578,0.807,0.515
840,0.576,0.628,0.571,0.812,0.535
841,0.577,0.634,0.573,0.813,0.547
842,0.571,0.632,0.577,0.805,0.576
843,0.569,0.637,0.578,0.798,0.594
844,0.567,0.634,0.577,0.783,0.609
845,0.567,0.626,0.576,0.764,0.615
846,0.559,0.632,0.569,0.758,0.620
847,0.548,0.633,0.558,0.742,0.638
848,0.537,0.633,0.555,0.732,0.643
849,0.530,0.638,0.555,0.725,0.656
850,0.521,0.652,0.572,0.710,0.659
851,0.507,0.659,0.591,0.697,0.660
852,0.502,0.664,0.603,0.699,0.659
853,0.498,0.680,0.612,0.695,0.656
854,0.495,0.694,0.618,0.685,0.666
855,0.493,0.704,0.618,0.675,0.669
856,0.493,0.711,0.617,0.665,0.665
857,0.491,0.710,0.621,0.656,0.674
858,0.490,0.726,0.621,0.651,0.672
859,0.488,0.729,0.620,0.655,0.669
860,0.481,0.725,0.627,0.660,0.659
861,0.478,0.733,0.629,0.662,0.655
862,0.470,0.747,0.630,0.667,0.648
863,0.459,0.754,0.633,0.668,0.641
864,0.453,0.759,0.643,0.673,0.642
865,0.450,0.772,0.657,0.686,0.643
866,0.441,0.784,0.660,0.687,0.646
867,0.437,0.785,0.657,0.682,0.640
868,0.432,0.785,0.654,0.678,0.644
869,0.426,0.778,0.649,0.668,0.643
870,0.424,0.776,0.649,0.654,0.636
871,0.417,0.766,0.646,0.642,0.634
872,0.414,0.762,0.641,0.625,0.639
873,0.414,0.750,0.630,0.616,0.634
874,0.409,0.733,0.616,0.606,0.639
875,0.400,0.724,0.603,0.601,0.635
876,0.394,0.713,0.591,0.605,0.635
877,0.387,0.696,0.584,0.610,0.632
878,0.378,0.681,0.581,0.617,0.628
879,0.384,0.673,0.570,0.637,0.628
880,0.382,0.663,0.566,0.648,0.629
881,0.391,0.671,0.560,0.656,0.623
882,0.395,0.666,0.549,0.668,0.622
883,0.401,0.662,0.545,0.669,0.618
884,0.409,0.663,0.554,0.676,0.614
885,0.421,0.656,0.552,0.690,0.608
886,0.435,0.650,0.546,0.709,0.606
887,0.442,0.644,0.541,0.715,0.602
888,0.447,0.644,0.536,0.719,0.597
889,0.461,0.642,0.526,0.716,0.592
890,0.470,0.656,0.514,0.718,0.590
891,0.473,0.664,0.508,0.717,0.581
892,0.485,0.692,0.502,0.714,0.574
893,0.495,0.703,0.506,0.714,0.576
894,0.512,0.707,0.512,0.717,0.574
895,0.530,0.716,0.519,0.711,0.575
896,0.548,0.733,0.524,0.721,0.583
897,0.563,0.738,0.527,0.718,0.582
898,0.588,0.747,0.529,0.714,0.586
899,0.603,0.758,0.530,0.709,0.586
900,0.624,0.764,0.546,0.698,0.581
901,0.633,0.773,0.554,0.688,0.571
902,0.640,0.778,0.561,0.677,0.568
903,0.643,0.785,0.565,0.677,0.563
904,0.646,0.806,0.563,0.678,0.558
905,0.646,0.823,0.572,0.676,0.552
906,0.643,0.833,0.576,0.672,0.546
907,0.637,0.833,0.583,0.678,0.544
908,0.633,0.832,0.582,0.684,0.546
909,0.629,0.841,0.591,0.681,0.549
910,0.629,0.855,0.590,0.678,0.545
911,0.628,0.867,0.599,0.684,0.542
912,0.620,0.884,0.598,0.697,0.552
913,0.618,0.893,0.607,0.703,0.552
914,0.613,0.891,0.621,0.711,0.576
915,0.601,0.889,0.628,0.721,0.598
916,0.590,0.889,0.638,0.720,0.609
917,0.575,0.886,0.663,0.725,0.612
918,0.564,0.879,0.688,0.726,0.620
919,0.555,0.865,0.704,0.719,0.620
920,0.548,0.851,0.726,0.713,0.624
921,0.535,0.843,0.745,0.706,0.644
922,0.519,0.855,0.762,0.698,0.665
923,0.509,0.850,0.778,0.689,0.682
924,0.497,0.851,0.808,0.675,0.689
925,0.490,0.847,0.821,0.673,0.698
926,0.477,0.840,0.839,0.667,0.703
927,0.469,0.827,0.850,0.665,0.710
928,0.460,0.814,0.860,0.671,0.708
929,0.448,0.801,0.865,0.678,0.704
930,0.444,0.793,0.870,0.675,0.704
931,0.442,0.789,0.865,0.677,0.696
932,0.437,0.799,0.858,0.687,0.692
933,0.429,0.794,0.848,0.697,0.690
934,0.430,0.802,0.837,0.702,0.685
935,0.424,0.814,0.833,0.710,0.673
936,0.422,0.820,0.820,0.713,0.667
937,0.426,0.822,0.800,0.720,0.654
938,0.423,0.816,0.782,0.723,0.641
939,0.418,0.810,0.758,0.729,0.629
940,0.416,0.797,0.746,0.741,0.616
941,0.417,0.780,0.726,0.742,0.609
942,0.420,0.764,0.712,0.763,0.604
943,0.420,0.743,0.696,0.779,0.607
944,0.427,0.737,0.675,0.794,0.614
945,0.430,0.726,0.651,0.797,0.612
946,0.435,0.721,0.630,0.810,0.609
947,0.445,0.714,0.606,0.821,0.606
948,0.447,0.723,0.595,0.821,0.602
949,0.459,0.725,0.587,0.814,0.601
950,0.473,0.724,0.577,0.807,0.599
951,0.485,0.728,0.562,0.803,0.600
952,0.489,0.741,0.559,0.791,0.603
953,0.503,0.752,0.559,0.779,0.607
954,0.508,0.759,0.566,0.777,0.609
955,0.511,0.763,0.564,0.771,0.604
956,0.512,0.770,0.562,0.773,0.599
957,0.515,0.774,0.560,0.764,0.589
958,0.523,0.798,0.568,0.760,0.586
959,0.522,0.829,0.585,0.753,0.585
960,0.520,0.854,0.601,0.745,0.586
961,0.517,0.877,0.612,0.747,0.589
962,0.512,0.898,0.619,0.738,0.590
963,0.507,0.918,0.630,0.740,0.584
964,0.508,0.930,0.631,0.737,0.583
965,0.505,0.944,0.638,0.738,0.575
966,0.507,0.963,0.640,0.735,0.569
967,0.506,0.972,0.646,0.725,0.562
968,0.504,0.977,0.643,0.716,0.560
969,0.500,0.995,0.640,0.733,0.561
970,0.498,1.020,0.646,0.745,0.563
971,0.491,1.026,0.657,0.745,0.559
972,0.484,1.029,0.662,0.750,0.559
973,0.477,1.033,0.664,0.746,0.553
974,0.477,1.036,0.678,0.747,0.547
975,0.484,1.034,0.680,0.750,0.542
976,0.486,1.027,0.681,0.754,0.532
977,0.489,1.029,0.684,0.754,0.528
978,0.490,1.024,0.684,0.757,0.523
979,0.489,1.026,0.692,0.757,0.517
980,0.487,1.015,0.689,0.759,0.512
981,0.480,1.014,0.690,0.757,0.502
982,0.478,1.007,0.688,0.754,0.489
983,0.477,0.990,0.685,0.749,0.478
984,0.481,0.974,0.694,0.747,0.474
985,0.482,0.956,0.701,0.753,0.478
986,0.477,0.937,0.704,0.748,0.483
987,0.469,0.917,0.704,0.743,0.490
988,0.458,0.902,0.702,0.757,0.495
989,0.445,0.885,0.698,0.762,0.508
990,0.434,0.873,0.687,0.769,0.516
991,0.431,0.864,0.677,0.766,0.517
992,0.422,0.869,0.667,0.763,0.519
993,0.420,0.873,0.657,0.757,0.520
994,0.424,0.871,0.651,0.751,0.520
995,0.424,0.866,0.642,0.748,0.520
996,0.423,0.871,0.638,0.743,0.528
997,0.421,0.870,0.632,0.730,0.528
998,0.422,0.866,0.644,0.724,0.532
999,0.421,0.861,0.653,0.710,0.534
1000,0.423,0.865,0.652,0.698,0.539
1001,0.420,0.887,0.656,0.690,0.537
1002,0.417,0.914,0.661,0.708,0.535
1003,0.414,0.930,0.673,0.714,0.538
1004,0.414,0.940,0.693,0.717,0.552
1005,0.413,0.951,0.710,0.712,0.555
1006,0.414,0.950,0.716,0.718,0.552
1007,0.410,0.954,0.720,0.719,0.550
1008,0.417,0.958,0.716,0.718,0.548
1009,0.423,0.957,0.713,0.715,0.540
1010,0.427,0.958,0.717,0.706,0.533
1011,0.429,0.966,0.717,0.713,0.536
1012,0.433,0.966,0.724,0.709,0.535
1013,0.439,0.968,0.735,0.699,0.538
1014,0.441,0.959,0.739,0.700,0.553
1015,0.439,0.954,0.745,0.703,0.570
1016,0.437,0.957,0.741,0.707,0.581
1017,0.438,0.948,0.742,0.707,0.584
1018,0.434,0.943,0.749,0.711,0.587
1019,0.426,0.945,0.744,0.706,0.588
1020,0.420,0.947,0.744,0.700,0.588
1021,0.414,0.949,0.740,0.689,0.601
1022,0.407,0.940,0.744,0.679,0.603
1023,0.405,0.947,0.748,0.679,0.613
1024,0.408,0.958,0.747,0.681,0.618
1025,0.411,0.966,0.738,0.674,0.625
1026,0.423,0.986,0.725,0.672,0.624
1027,0.436,1.012,0.717,0.679,0.618
1028,0.441,1.037,0.702,0.686,0.612
1029,0.441,1.064,0.684,0.700,0.606
1030,0.442,1.085,0.667,0.712,0.599
1031,0.445,1.097,0.650,0.725,0.587
1032,0.442,1.097,0.630,0.748,0.576
1033,0.440,1.106,0.611,0.757,0.565
1034,0.441,1.119,0.599,0.769,0.555
1035,0.439,1.116,0.591,0.787,0.545
1036,0.437,1.110,0.581,0.797,0.540
1037,0.438,1.105,0.566,0.803,0.529
1038,0.433,1.107,0.563,0.822,0.514
1039,0.428,1.095,0.557,0.848,0.498
1040,0.427,1.076,0.551,0.873,0.479
1041,0.428,1.050,0.545,0.889,0.459
1042,0.430,1.024,0.559,0.910,0.439
1043,0.433,1.004,0.575,0.928,0.417
1044,0.445,0.988,0.590,0.937,0.400
1045,0.451,0.991,0.605,0.942,0.385
1046,0.455,0.978,0.615,0.953,0.373
1047,0.457,0.957,0.618,0.962,0.377
1048,0.465,0.938,0.616,0.969,0.377
1049,0.473,0.918,0.614,0.975,0.382
1050,0.477,0.891,0.607,0.980,0.386
1051,0.479,0.879,0.611,0.979,0.394
1052,0.483,0.868,0.615,0.985,0.405
1053,0.481,0.855,0.616,0.977,0.427
1054,0.476,0.852,0.625,0.973,0.453
1055,0.470,0.862,0.634,0.974,0.472
1056,0.461,0.874,0.653,0.969,0.484
1057,0.449,0.891,0.664,0.965,0.491
1058,0.446,0.893,0.676,0.962,0.507
1059,0.444,0.906,0.683,0.954,0.523
1060,0.447,0.905,0.688,0.942,0.535
1061,0.443,0.903,0.685,0.924,0.549
1062,0.442,0.898,0.686,0.910,0.559
1063,0.447,0.898,0.680,0.894,0.571
1064,0.445,0.899,0.683,0.893,0.598
1065,0.449,0.895,0.677,0.895,0.630
1066,0.451,0.884,0.670,0.890,0.651
1067,0.451,0.866,0.668,0.893,0.677
1068,0.453,0.844,0.662,0.890,0.699
1069,0.464,0.836,0.656,0.883,0.729
1070,0.465,0.829,0.648,0.875,0.763
1071,0.470,0.819,0.645,0.875,0.791
1072,0.472,0.808,0.649,0.869,0.805
1073,0.472,0.795,0.658,0.888,0.811
1074,0.475,0.783,0.661,0.894,0.819
1075,0.475,0.781,0.666,0.906,0.831
1076,0.470,0.781,0.673,0.916,0.841
1077,0.470,0.783,0.675,0.920,0.839
1078,0.467,0.780,0.676,0.935,0.850
1079,0.463,0.782,0.674,0.942,0.861
1080,0.455,0.792,0.671,0.943,0.864
1081,0.444,0.789,0.662,0.946,0.863
1082,0.435,0.792,0.663,0.943,0.863
1083,0.430,0.786,0.660,0.948,0.863
1084,0.434,0.797,0.665,0.946,0.862
1085,0.437,0.812,0.675,0.935,0.871
1086,0.448,0.843,0.684,0.928,0.881
1087,0.453,0.873,0.688,0.912,0.878
1088,0.453,0.898,0.690,0.891,0.877
1089,0.453,0.921,0.689,0.870,0.881
1090,0.452,0.943,0.692,0.850,0.888
1091,0.450,0.968,0.705,0.829,0.887
1092,0.447,0.990,0.706,0.813,0.883
1093,0.448,1.003,0.716,0.795,0.880
1094,0.442,1.011,0.724,0.772,0.873
1095,0.438,1.019,0.728,0.750,0.863
1096,0.436,1.016,0.738,0.729,0.860
1097,0.433,1.010,0.748,0.704,0.861
1098,0.429,1.001,0.747,0.676,0.851
1099,0.432,0.990,0.745,0.657,0.840
1100,0.428,0.982,0.741,0.644,0.837
1101,0.432,0.969,0.740,0.630,0.837
1102,0.432,0.966,0.740,0.621,0.837
1103,0.431,0.975,0.741,0.622,0.827
1104,0.451,0.985,0.754,0.625,0.811
1105,0.465,0.986,0.758,0.630,0.806
1106,0.478,0.983,0.763,0.626,0.795
1107,0.494,0.971,0.759,0.623,0.798
1108,0.508,0.953,0.749,0.630,0.793
1109,0.525,0.941,0.734,0.633,0.790
1110,0.543,0.926,0.721,0.640,0.788
1111,0.565,0.904,0.707,0.660,0.783
1112,0.587,0.883,0.693,0.671,0.780
1113,0.598,0.862,0.673,0.674,0.778
1114,0.606,0.842,0.661,0.677,0.777
1115,0.629,0.821,0.652,0.683,0.767
1116,0.638,0.807,0.641,0.680,0.752
1117,0.643,0.797,0.635,0.678,0.748
1118,0.649,0.796,0.626,0.669,0.734
1119,0.658,0.795,0.617,0.672,0.717
1120,0.671,0.797,0.613,0.670,0.715
1121,0.677,0.794,0.612,0.673,0.702
1122,0.685,0.802,0.608,0.666,0.695
1123,0.684,0.821,0.598,0.655,0.690
1124,0.681,0.837,0.590,0.645,0.682
1125,0.679,0.846,0.582,0.636,0.673
1126,0.683,0.845,0.589,0.626,0.659
1127,0.678,0.850,0.595,0.622,0.646
1128,0.671,0.851,0.602,0.632,0.628
1129,0.658,0.843,0.606,0.629,0.608
1130,0.642,0.835,0.608,0.622,0.595
1131,0.623,0.826,0.623,0.621,0.581
1132,0.604,0.817,0.626,0.618,0.563
1133,0.589,0.800,0.628,0.625,0.543
1134,0.577,0.785,0.629,0.621,0.526
1135,0.559,0.787,0.623,0.618,0.530
1136,0.546,0.777,0.628,0.615,0.523
1137,0.539,0.761,0.634,0.611,0.521
1138,0.526,0.746,0.630,0.602,0.518
1139,0.517,0.738,0.637,0.594,0.514
1140,0.510,0.722,0.639,0.586,0.510
1141,0.498,0.702,0.643,0.579,0.507
1142,0.487,0.685,0.639,0.572,0.498
1143,0.476,0.663,0.635,0.560,0.506
1144,0.470,0.656,0.626,0.550,0.504
1145,0.465,0.646,0.617,0.535,0.503
1146,0.466,0.654,0.618,0.524,0.496
1147,0.464,0.655,0.615,0.525,0.506
1148,0.465,0.649,0.616,0.528,0.515
1149,0.470,0.644,0.624,0.544,0.525
1150,0.479,0.657,0.626,0.559,0.532
1151,0.487,0.675,0.626,0.570,0.537
1152,0.495,0.685,0.625,0.583,0.536
1153,0.503,0.699,0.622,0.604,0.535
1154,0.512,0.708,0.614,0.629,0.529
1155,0.513,0.715,0.602,0.641,0.530
1156,0.514,0.737,0.586,0.646,0.537
1157,0.520,0.744,0.568,0.662,0.555
1158,0.525,0.762,0.548,0.666,0.570
1159,0.535,0.772,0.536,0.670,0.585
1160,0.542,0.791,0.524,0.682,0.590
1161,0.546,0.797,0.507,0.694,0.604
1162,0.544,0.794,0.488,0.707,0.617
1163,0.538,0.804,0.473,0.709,0.630
1164,0.535,0.813,0.470,0.721,0.639
1165,0.530,0.817,0.489,0.726,0.644
1166,0.531,0.817,0.498,0.724,0.643
1167,0.525,0.810,0.505,0.737,0.641
1168,0.529,0.796,0.520,0.742,0.642
1169,0.524,0.790,0.535,0.744,0.645
1170,0.523,0.787,0.542,0.743,0.650
1171,0.526,0.792,0.548,0.741,0.645
1172,0.522,0.785,0.557,0.742,0.641
1173,0.517,0.778,0.574,0.744,0.635
1174,0.515,0.776,0.584,0.737,0.638
1175,0.510,0.782,0.592,0.731,0.631
1176,0.505,0.788,0.603,0.723,0.625
1177,0.499,0.783,0.605,0.725,0.622
1178,0.499,0.779,0.611,0.716,0.622
1179,0.496,0.778,0.609,0.703,0.629
1180,0.488,0.781,0.613,0.691,0.639
1181,0.484,0.785,0.623,0.679,0.649
1182,0.478,0.797,0.632,0.667,0.658
1183,0.469,0.807,0.642,0.655,0.668
1184,0.471,0.819,0.653,0.654,0.688
1185,0.479,0.818,0.654,0.649,0.709
1186,0.482,0.817,0.654,0.637,0.721
1187,0.487,0.826,0.667,0.627,0.744
1188,0.485,0.828,0.683,0.618,0.763
1189,0.479,0.834,0.697,0.614,0.775
1190,0.474,0.828,0.700,0.608,0.777
1191,0.472,0.817,0.707,0.613,0.778
1192,0.465,0.801,0.709,0.619,0.781
1193,0.458,0.786,0.724,0.637,0.780
1194,0.451,0.765,0.745,0.653,0.790
1195,0.444,0.741,0.753,0.669,0.792
1196,0.434,0.726,0.757,0.680,0.785
1197,0.421,0.716,0.758,0.688,0.783
1198,0.414,0.709,0.762,0.699,0.786
1199,0.413,0.695,0.761,0.711,0.797
1200,0.406,0.687,0.763,0.718,0.804
1201,0.403,0.684,0.780,0.728,0.806
1202,0.410,0.673,0.782,0.739,0.800
1203,0.422,0.669,0.791,0.750,0.792
1204,0.433,0.658,0.789,0.761,0.778
1205,0.437,0.642,0.786,0.778,0.774
1206,0.447,0.630,0.775,0.803,0.760
1207,0.460,0.612,0.759,0.824,0.742
1208,0.472,0.610,0.740,0.831,0.720
1209,0.480,0.617,0.736,0.831,0.700
1210,0.490,0.612,0.723,0.840,0.680
1211,0.499,0.609,0.709,0.848,0.666
1212,0.505,0.612,0.705,0.856,0.650
1213,0.505,0.612,0.697,0.858,0.635
1214,0.508,0.623,0.697,0.867,0.624
1215,0.505,0.629,0.697,0.869,0.622
1216,0.498,0.651,0.694,0.862,0.634
1217,0.491,0.677,0.689,0.860,0.638
1218,0.488,0.694,0.693,0.853,0.635
1219,0.486,0.720,0.691,0.839,0.632
1220,0.481,0.731,0.688,0.820,0.628
1221,0.473,0.735,0.678,0.801,0.628
1222,0.461,0.751,0.679,0.783,0.620
1223,0.455,0.760,0.676,0.770,0.613
1224,0.443,0.760,0.671,0.761,0.606
1225,0.433,0.760,0.660,0.754,0.594
1226,0.430,0.752,0.660,0.749,0.579
1227,0.425,0.750,0.656,0.747,0.566
1228,0.416,0.746,0.660,0.746,0.577
1229,0.408,0.740,0.660,0.743,0.599
1230,0.411,0.739,0.657,0.753,0.606
1231,0.411,0.753,0.648,0.767,0.616
1232,0.416,0.781,0.655,0.773,0.617
1233,0.418,0.797,0.651,0.782,0.628
1234,0.419,0.819,0.647,0.780,0.643
1235,0.415,0.839,0.636,0.778,0.651
1236,0.409,0.858,0.637,0.774,0.656
1237,0.404,0.876,0.639,0.763,0.664
1238,0.402,0.887,0.632,0.758,0.663
1239,0.400,0.894,0.626,0.745,0.661
1240,0.400,0.903,0.624,0.733,0.658
1241,0.399,0.906,0.620,0.721,0.649
1242,0.397,0.918,0.610,0.709,0.650
1243,0.391,0.916,0.611,0.696,0.656
1244,0.390,0.912,0.618,0.694,0.657
1245,0.388,0.906,0.620,0.698,0.660
1246,0.385,0.915,0.620,0.697,0.654
1247,0.386,0.909,0.613,0.700,0.649
1248,0.385,0.896,0.618,0.693,0.643
1249,0.387,0.889,0.618,0.693,0.640
1250,0.388,0.879,0.621,0.695,0.630
1251,0.398,0.867,0.626,0.704,0.626
1252,0.400,0.848,0.633,0.719,0.629
1253,0.398,0.824,0.640,0.726,0.636
1254,0.404,0.814,0.639,0.736,0.653
1255,0.403,0.795,0.638,0.736,0.671
1256,0.402,0.789,0.630,0.746,0.686
