-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  35.0   Longitude -37.4 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS
2023,7,19,9,134.63,9.4,101.46
2023,7,19,10,134.03,9.5,101.49
2023,7,19,11,134.07,9.5,101.49
2023,7,19,12,134.9,9.61,101.48
2023,7,19,13,136.02,9.65,101.45
2023,7,19,14,136.83,9.68,101.44
2023,7,19,15,137.41,9.71,101.43
2023,7,19,16,137.68,9.79,101.44
2023,7,19,17,137.59,9.9,101.44
2023,7,19,18,137.45,10.06,101.47
2023,7,19,19,137.68,10.18,101.52
2023,7,19,20,137.58,10.2,101.57
2023,7,19,21,137.61,10.18,101.62
2023,7,19,22,138.68,10.06,101.64
2023,7,19,23,140.64,9.84,101.67
2023,7,20,0,142.83,9.61,101.66
2023,7,20,1,145.3,9.48,101.63
2023,7,20,2,148.08,9.47,101.61
2023,7,20,3,150.54,9.4,101.6
2023,7,20,4,152.37,9.18,101.63
2023,7,20,5,153.23,8.85,101.67
2023,7,20,6,153.74,8.58,101.71
2023,7,20,7,154.39,8.42,101.75
2023,7,20,8,154.87,8.22,101.78
2023,7,20,9,155.46,8.09,101.81
2023,7,20,10,155.82,7.97,101.83
2023,7,20,11,156.65,7.85,101.84
2023,7,20,12,158.95,7.7,101.82
2023,7,20,13,161.98,7.55,101.82
2023,7,20,14,164.06,7.26,101.82
2023,7,20,15,165.28,6.98,101.81
2023,7,20,16,165.48,6.7,101.82
2023,7,20,17,164.01,6.38,101.85
2023,7,20,18,162.4,6.25,101.89
2023,7,20,19,160.78,6.29,101.94
2023,7,20,20,159.14,6.54,101.99
2023,7,20,21,158.59,7.0,102.03
2023,7,20,22,159.36,7.27,102.04
2023,7,20,23,159.82,7.38,102.05
2023,7,21,0,161.26,7.42,102.03
2023,7,21,1,164.76,7.4,102.01
2023,7,21,2,167.68,7.4,102.0
2023,7,21,3,170.4,7.35,101.99
2023,7,21,4,172.7,7.32,102.01
2023,7,21,5,174.28,7.44,102.05
2023,7,21,6,179.37,7.82,102.1
2023,7,21,7,180.62,7.94,102.15
2023,7,21,8,181.53,7.92,102.19
2023,7,21,9,184.77,7.99,102.24
2023,7,21,10,187.29,7.7,102.29
2023,7,21,11,187.87,7.13,102.32
2023,7,21,12,187.12,6.62,102.31
2023,7,21,13,187.64,6.52,102.28
2023,7,21,14,188.28,6.51,102.28
2023,7,21,15,188.2,6.35,102.28
2023,7,21,16,186.34,6.08,102.3
2023,7,21,17,185.28,5.94,102.32
2023,7,21,18,185.11,5.87,102.37
2023,7,21,19,184.49,5.69,102.42
2023,7,21,20,180.81,5.49,102.49
2023,7,21,21,178.02,5.42,102.54
2023,7,21,22,176.61,5.42,102.55
2023,7,21,23,176.5,5.5,102.56
2023,7,22,0,177.4,5.51,102.55
2023,7,22,1,178.28,5.46,102.53
2023,7,22,2,179.16,5.34,102.51
2023,7,22,3,179.49,5.23,102.51
2023,7,22,4,179.47,5.09,102.53
2023,7,22,5,179.36,4.93,102.56
2023,7,22,6,179.16,4.81,102.61
2023,7,22,7,180.76,4.73,102.66
2023,7,22,8,184.06,4.63,102.71
2023,7,22,9,187.85,4.46,102.76
2023,7,22,10,190.68,4.17,102.79
2023,7,22,11,191.36,3.85,102.8
2023,7,22,12,189.55,3.49,102.8
2023,7,22,13,185.61,3.2,102.8
2023,7,22,14,181.05,2.98,102.79
2023,7,22,15,178.7,2.76,102.8
2023,7,22,16,180.18,2.52,102.82
2023,7,22,17,185.93,2.27,102.85
2023,7,22,18,191.96,2.04,102.89
2023,7,22,19,198.2,1.83,102.93
2023,7,22,20,204.04,1.67,102.98
2023,7,22,21,209.11,1.57,103.02
2023,7,22,22,215.74,1.58,103.03
2023,7,22,23,223.59,1.57,103.02
2023,7,23,0,232.66,1.53,102.99
2023,7,23,1,242.89,1.46,102.94
2023,7,23,2,256.04,1.42,102.92
2023,7,23,3,271.18,1.52,102.91
2023,7,23,4,284.23,1.68,102.92
2023,7,23,5,296.46,1.88,102.95
2023,7,23,6,307.34,2.07,102.99
2023,7,23,7,316.49,2.34,103.03
2023,7,23,8,322.79,2.65,103.07
2023,7,23,9,327.66,2.95,103.1
2023,7,23,10,331.68,3.19,103.12
2023,7,23,11,335.25,3.42,103.11
2023,7,23,12,338.5,3.6,103.1
2023,7,23,13,343.01,3.72,103.07
2023,7,23,14,349.01,3.81,103.05
2023,7,23,15,355.12,3.95,103.03
2023,7,23,16,0.85,4.2,103.02
2023,7,23,17,6.51,4.48,103.03
2023,7,23,18,12.42,4.76,103.06
2023,7,23,19,17.4,4.91,103.09
2023,7,23,20,21.32,4.96,103.13
2023,7,23,21,24.99,4.96,103.16
2023,7,23,22,27.85,4.82,103.15
2023,7,23,23,30.03,4.62,103.12
2023,7,24,0,30.6,4.42,103.07
2023,7,24,1,29.68,4.31,103.02
2023,7,24,2,28.24,4.29,102.97
2023,7,24,3,26.8,4.31,102.95
2023,7,24,4,25.7,4.38,102.95
2023,7,24,5,25.04,4.45,102.97
2023,7,24,6,24.92,4.51,103.01
2023,7,24,7,25.05,4.48,103.05
2023,7,24,8,25.52,4.41,103.06
2023,7,24,9,26.57,4.28,103.07
2023,7,24,10,27.15,4.11,103.06
2023,7,24,11,26.21,3.93,103.04
2023,7,24,12,23.81,3.77,102.99
2023,7,24,13,21.27,3.79,102.94
2023,7,24,14,18.9,3.93,102.9
2023,7,24,15,17.78,4.12,102.87
2023,7,24,16,18.57,4.32,102.86
2023,7,24,17,20.28,4.53,102.85
2023,7,24,18,22.29,4.74,102.87
2023,7,24,19,25.02,4.8,102.88
2023,7,24,20,28.63,4.76,102.9
2023,7,24,21,32.35,4.64,102.9
2023,7,24,22,35.11,4.47,102.87
2023,7,24,23,35.95,4.28,102.81
2023,7,25,0,34.44,4.16,102.75
2023,7,25,1,31.11,4.1,102.7
2023,7,25,2,27.49,4.13,102.67
2023,7,25,3,25.09,4.2,102.65
2023,7,25,4,24.4,4.35,102.64
2023,7,25,5,26.13,4.56,102.67
2023,7,25,6,30.13,4.72,102.7
2023,7,25,7,33.43,4.74,102.72
2023,7,25,8,34.21,4.54,102.74
2023,7,25,9,34.6,4.25,102.74
2023,7,25,10,35.28,3.99,102.72
2023,7,25,11,35.37,3.77,102.7
2023,7,25,12,35.33,3.55,102.66
2023,7,25,13,35.72,3.36,102.63
2023,7,25,14,36.73,3.23,102.61
2023,7,25,15,38.03,3.23,102.59
2023,7,25,16,40.63,3.34,102.58
2023,7,25,17,41.92,3.5,102.58
2023,7,25,18,42.64,3.62,102.61
2023,7,25,19,44.91,3.61,102.64
2023,7,25,20,47.83,3.69,102.67
2023,7,25,21,52.4,3.91,102.67
2023,7,25,22,58.37,3.92,102.64
2023,7,25,23,65.63,3.75,102.61
2023,7,26,0,71.61,3.37,102.56
2023,7,26,1,74.72,3.05,102.53
2023,7,26,2,75.18,2.78,102.49
2023,7,26,3,72.86,2.52,102.47
2023,7,26,4,69.33,2.35,102.47
2023,7,26,5,66.43,2.21,102.49
2023,7,26,6,65.73,2.09,102.53
2023,7,26,7,66.11,1.95,102.57
2023,7,26,8,67.58,1.74,102.61
2023,7,26,9,68.64,1.5,102.64
2023,7,26,10,69.78,1.27,102.65
2023,7,26,11,69.5,1.03,102.63
2023,7,26,12,64.95,0.79,102.6
2023,7,26,13,40.28,0.6,102.56
2023,7,26,14,0.81,0.55,102.53
2023,7,26,15,332.85,0.68,102.5
2023,7,26,16,324.52,0.9,102.49
2023,7,26,17,321.08,1.09,102.48
2023,7,26,18,314.73,1.15,102.49
2023,7,26,19,302.68,0.98,102.52
2023,7,26,20,272.25,0.8,102.55
2023,7,26,21,241.11,1.04,102.57
2023,7,26,22,231.87,1.57,102.57
2023,7,26,23,232.01,2.08,102.56
2023,7,27,0,234.73,2.52,102.52
2023,7,27,1,237.82,2.96,102.48
2023,7,27,2,240.21,3.35,102.44
2023,7,27,3,242.26,3.59,102.43
2023,7,27,4,244.88,3.75,102.43
2023,7,27,5,248.93,3.87,102.44
2023,7,27,6,255.22,3.92,102.48
2023,7,27,7,262.56,3.92,102.53
2023,7,27,8,269.66,3.94,102.56
2023,7,27,9,275.91,3.94,102.59
2023,7,27,10,280.98,3.94,102.59
2023,7,27,11,284.89,3.95,102.57
2023,7,27,12,287.32,3.94,102.53
2023,7,27,13,288.29,3.86,102.5
2023,7,27,14,288.73,3.79,102.48
2023,7,27,15,289.73,3.82,102.46
2023,7,27,16,291.09,3.84,102.46
2023,7,27,17,292.19,3.81,102.46
2023,7,27,18,292.43,3.73,102.48
2023,7,27,19,292.35,3.62,102.51
2023,7,27,20,291.3,3.51,102.53
2023,7,27,21,288.27,3.51,102.56
2023,7,27,22,283.77,3.64,102.57
2023,7,27,23,279.15,3.83,102.56
2023,7,28,0,274.85,4.07,102.52
2023,7,28,1,271.87,4.31,102.47
2023,7,28,2,270.2,4.46,102.43
2023,7,28,3,270.1,4.63,102.39
2023,7,28,4,271.22,4.76,102.39
2023,7,28,5,273.38,4.9,102.41
2023,7,28,6,276.2,5.06,102.45
2023,7,28,7,278.46,5.21,102.5
2023,7,28,8,279.78,5.29,102.53
2023,7,28,9,280.91,5.28,102.55
2023,7,28,10,282.04,5.28,102.55
2023,7,28,11,284.34,5.36,102.53
2023,7,28,12,287.28,5.5,102.51
2023,7,28,13,290.46,5.65,102.48
2023,7,28,14,294.02,5.83,102.45
2023,7,28,15,297.2,5.98,102.43
2023,7,28,16,299.36,5.94,102.42
2023,7,28,17,300.7,5.81,102.42
2023,7,28,18,301.4,5.59,102.45
2023,7,28,19,299.7,5.3,102.48
2023,7,28,20,295.53,5.02,102.52
2023,7,28,21,289.26,4.78,102.54
2023,7,28,22,281.52,4.7,102.53
2023,7,28,23,275.41,4.81,102.51
2023,7,29,0,271.24,5.05,102.47
2023,7,29,1,269.16,5.31,102.42
2023,7,29,2,268.85,5.46,102.38
2023,7,29,3,270.08,5.59,102.36
2023,7,29,4,273.2,5.59,102.36
2023,7,29,5,277.58,5.51,102.39
2023,7,29,6,282.84,5.34,102.43
2023,7,29,7,287.97,5.14,102.45
2023,7,29,8,292.05,4.93,102.47
2023,7,29,9,295.64,4.78,102.48
2023,7,29,10,298.51,4.63,102.48
2023,7,29,11,300.5,4.43,102.46
2023,7,29,12,301.31,4.22,102.43
2023,7,29,13,300.63,4.09,102.39
2023,7,29,14,299.87,4.06,102.37
2023,7,29,15,300.31,4.12,102.35
2023,7,29,16,302.31,4.15,102.37
2023,7,29,17,304.99,4.1,102.38
2023,7,29,18,306.82,3.96,102.41
2023,7,29,19,306.16,3.67,102.45
2023,7,29,20,301.92,3.3,102.5
2023,7,29,21,294.68,2.97,102.53
2023,7,29,22,283.73,2.8,102.53
2023,7,29,23,273.06,2.79,102.5
2023,7,30,0,264.61,2.91,102.45
2023,7,30,1,259.54,3.1,102.41
2023,7,30,2,257.44,3.31,102.38
2023,7,30,3,257.66,3.51,102.36
2023,7,30,4,259.82,3.67,102.38
2023,7,30,5,262.37,3.77,102.42
2023,7,30,6,264.41,3.85,102.46
2023,7,30,7,265.96,3.88,102.5
2023,7,30,8,267.7,3.89,102.54
2023,7,30,9,269.65,3.88,102.58
2023,7,30,10,271.52,3.82,102.6
2023,7,30,11,273.48,3.73,102.59
2023,7,30,12,275.35,3.6,102.57
2023,7,30,13,278.19,3.46,102.55
2023,7,30,14,281.65,3.33,102.54
2023,7,30,15,284.61,3.19,102.54
2023,7,30,16,287.17,3.02,102.57
2023,7,30,17,289.93,2.75,102.59
2023,7,30,18,293.08,2.41,102.63
2023,7,30,19,295.38,2.02,102.67
2023,7,30,20,296.44,1.54,102.73
2023,7,30,21,296.03,1.12,102.76
2023,7,30,22,288.11,0.88,102.76
2023,7,30,23,277.19,0.81,102.76
2023,7,31,0,272.82,0.95,102.75
2023,7,31,1,276.57,1.3,102.73
2023,7,31,2,283.08,1.59,102.72
2023,7,31,3,292.26,1.63,102.71
2023,7,31,4,304.81,1.44,102.72
2023,7,31,5,321.63,1.2,102.75
2023,7,31,6,342.29,0.98,102.79
2023,7,31,7,6.58,0.82,102.81
2023,7,31,8,37.12,0.73,102.84
2023,7,31,9,71.77,0.67,102.87
2023,7,31,10,102.26,0.74,102.9
2023,7,31,11,122.51,0.84,102.88
2023,7,31,12,135.36,0.88,102.87
2023,7,31,13,141.09,0.83,102.85
2023,7,31,14,135.91,0.7,102.84
2023,7,31,15,115.87,0.57,102.82
2023,7,31,16,88.62,0.65,102.83
2023,7,31,17,76.34,0.86,102.85
2023,7,31,18,77.12,1.12,102.89
2023,7,31,19,84.29,1.41,102.93
2023,7,31,20,94.34,1.76,102.98
2023,7,31,21,103.47,2.11,103.01
2023,7,31,22,113.88,2.24,103.0
2023,7,31,23,125.39,2.19,102.99
2023,8,1,0,134.06,2.02,102.96
2023,8,1,1,138.59,1.68,102.92
2023,8,1,2,138.92,1.21,102.88
2023,8,1,3,127.73,0.83,102.86
2023,8,1,4,104.04,0.68,102.85
2023,8,1,5,82.29,0.76,102.87
2023,8,1,6,75.86,1.06,102.89
2023,8,1,7,79.72,1.36,102.92
2023,8,1,8,87.78,1.61,102.94
2023,8,1,9,93.85,1.86,102.95
2023,8,1,10,100.12,2.0,102.95
2023,8,1,11,103.72,2.04,102.92
2023,8,1,12,107.86,1.99,102.89
2023,8,1,13,110.67,1.84,102.86
2023,8,1,14,110.37,1.68,102.84
2023,8,1,15,109.65,1.63,102.82
2023,8,1,16,108.8,1.55,102.83
2023,8,1,17,106.97,1.45,102.85
2023,8,1,18,98.94,1.41,102.87
2023,8,1,19,91.61,1.39,102.91
2023,8,1,20,84.44,1.45,102.97
2023,8,1,21,80.35,1.58,103.01
2023,8,1,22,78.95,1.71,103.0
2023,8,1,23,79.72,1.88,102.98
2023,8,2,0,84.4,2.0,102.94
2023,8,2,1,88.27,2.07,102.87
2023,8,2,2,91.54,2.03,102.81
2023,8,2,3,92.61,2.06,102.77
2023,8,2,4,90.43,2.09,102.74
2023,8,2,5,88.66,2.01,102.76
2023,8,2,6,89.55,1.97,102.8
2023,8,2,7,92.64,1.87,102.84
2023,8,2,8,93.28,1.78,102.87
2023,8,2,9,94.05,1.66,102.88
2023,8,2,10,95.77,1.48,102.89
2023,8,2,11,98.18,1.26,102.86
2023,8,2,12,102.43,1.02,102.81
2023,8,2,13,108.94,0.84,102.78
2023,8,2,14,103.9,0.78,102.74
2023,8,2,15,98.7,0.67,102.72
2023,8,2,16,88.55,0.62,102.71
2023,8,2,17,80.86,0.69,102.73
2023,8,2,18,77.24,0.85,102.77
2023,8,2,19,75.12,1.16,102.81
2023,8,2,20,75.53,1.75,102.85
2023,8,2,21,77.62,2.3,102.86
2023,8,2,22,82.77,2.61,102.85
2023,8,2,23,88.73,2.81,102.82
2023,8,3,0,95.15,2.87,102.78
2023,8,3,1,98.61,2.92,102.74
2023,8,3,2,97.2,2.99,102.71
2023,8,3,3,94.67,3.17,102.7
2023,8,3,4,91.31,3.41,102.7
2023,8,3,5,88.83,3.81,102.72
2023,8,3,6,87.29,4.29,102.77
2023,8,3,7,85.83,4.73,102.8
2023,8,3,8,84.45,4.93,102.81
2023,8,3,9,85.03,4.78,102.83
2023,8,3,10,87.71,4.3,102.83
2023,8,3,11,95.4,3.99,102.82
2023,8,3,12,101.4,3.75,102.8
2023,8,3,13,99.85,3.43,102.77
2023,8,3,14,88.48,2.95,102.75
2023,8,3,15,75.24,2.7,102.74
2023,8,3,16,62.9,2.61,102.77
2023,8,3,17,49.22,2.93,102.81
2023,8,3,18,43.76,3.58,102.84
2023,8,3,19,48.1,4.08,102.87
2023,8,3,20,54.0,4.24,102.9
2023,8,3,21,54.55,4.16,102.89
2023,8,3,22,52.78,4.04,102.85
2023,8,3,23,47.86,3.98,102.82
2023,8,4,0,41.1,3.98,102.76
2023,8,4,1,34.62,4.14,102.7
2023,8,4,2,29.51,4.35,102.66
2023,8,4,3,26.7,4.49,102.64
2023,8,4,4,27.09,4.55,102.64
2023,8,4,5,31.21,4.61,102.66
2023,8,4,6,38.62,4.72,102.68
2023,8,4,7,48.72,4.86,102.7
2023,8,4,8,58.3,5.0,102.73
2023,8,4,9,66.17,5.05,102.76
2023,8,4,10,70.73,4.9,102.77
2023,8,4,11,73.27,4.64,102.75
2023,8,4,12,72.1,4.27,102.73
2023,8,4,13,69.04,3.93,102.71
2023,8,4,14,64.58,3.68,102.69
2023,8,4,15,57.23,3.52,102.67
2023,8,4,16,49.76,3.53,102.68
2023,8,4,17,45.09,3.65,102.68
2023,8,4,18,44.26,3.85,102.69
2023,8,4,19,44.84,4.05,102.71
2023,8,4,20,47.09,4.23,102.74
2023,8,4,21,50.15,4.3,102.75
2023,8,4,22,53.32,4.2,102.74
2023,8,4,23,56.47,3.97,102.7
2023,8,5,0,57.57,3.73,102.66
2023,8,5,1,56.38,3.47,102.59
2023,8,5,2,53.52,3.25,102.55
2023,8,5,3,49.27,3.04,102.52
2023,8,5,4,46.31,2.9,102.5
2023,8,5,5,43.06,2.78,102.5
2023,8,5,6,40.79,2.63,102.52
2023,8,5,7,38.23,2.58,102.54
2023,8,5,8,35.48,2.64,102.54
2023,8,5,9,33.73,2.77,102.55
2023,8,5,10,32.55,2.95,102.53
2023,8,5,11,31.46,3.11,102.5
2023,8,5,12,29.57,3.26,102.46
2023,8,5,13,26.38,3.29,102.44
2023,8,5,14,23.4,3.29,102.41
2023,8,5,15,20.98,3.34,102.4
2023,8,5,16,18.48,3.5,102.42
2023,8,5,17,16.5,3.74,102.42
2023,8,5,18,16.26,3.96,102.44
2023,8,5,19,18.86,3.99,102.46
2023,8,5,20,23.67,3.87,102.49
2023,8,5,21,28.35,3.7,102.51
2023,8,5,22,31.81,3.44,102.48
2023,8,5,23,34.0,3.16,102.44
2023,8,6,0,32.42,2.84,102.39
2023,8,6,1,25.23,2.55,102.36
2023,8,6,2,14.26,2.41,102.33
2023,8,6,3,4.11,2.4,102.32
2023,8,6,4,358.5,2.39,102.32
2023,8,6,5,359.43,2.35,102.34
2023,8,6,6,0.97,2.31,102.36
2023,8,6,7,359.61,2.29,102.39
2023,8,6,8,355.44,2.36,102.42
2023,8,6,9,351.13,2.38,102.44
2023,8,6,10,344.81,2.36,102.43
2023,8,6,11,336.49,2.43,102.4
2023,8,6,12,332.98,2.67,102.37
2023,8,6,13,335.47,2.95,102.35
2023,8,6,14,339.87,3.18,102.33
2023,8,6,15,345.41,3.35,102.32
2023,8,6,16,351.72,3.47,102.33
2023,8,6,17,358.96,3.45,102.33
2023,8,6,18,5.94,3.24,102.36
2023,8,6,19,10.35,2.91,102.37
2023,8,6,20,13.26,2.52,102.41
2023,8,6,21,14.61,2.07,102.43
2023,8,6,22,11.15,1.62,102.4
2023,8,6,23,355.12,1.29,102.37
2023,8,7,0,329.48,1.37,102.33
2023,8,7,1,316.91,1.66,102.29
2023,8,7,2,312.92,1.82,102.23
2023,8,7,3,310.52,1.84,102.19
2023,8,7,4,305.89,1.64,102.16
2023,8,7,5,292.31,1.32,102.18
2023,8,7,6,270.35,1.3,102.19
2023,8,7,7,255.96,1.61,102.22
2023,8,7,8,253.97,2.12,102.26
2023,8,7,9,256.88,2.62,102.29
2023,8,7,10,258.75,2.96,102.29
2023,8,7,11,257.12,3.09,102.26
2023,8,7,12,251.7,3.11,102.21
2023,8,7,13,246.48,3.15,102.15
2023,8,7,14,241.59,3.25,102.1
2023,8,7,15,238.19,3.44,102.05
2023,8,7,16,236.99,3.64,102.02
2023,8,7,17,237.25,3.83,102.0
2023,8,7,18,239.34,4.01,102.0
2023,8,7,19,241.01,4.21,101.99
2023,8,7,20,240.5,4.36,101.99
2023,8,7,21,236.39,4.59,101.97
2023,8,7,22,231.62,5.03,101.9
2023,8,7,23,229.57,5.69,101.83
2023,8,8,0,233.0,6.43,101.76
2023,8,8,1,237.7,7.03,101.7
2023,8,8,2,236.81,7.15,101.66
2023,8,8,3,230.85,7.21,101.6
2023,8,8,4,228.84,7.59,101.56
2023,8,8,5,234.12,8.01,101.54
2023,8,8,6,242.13,8.12,101.54
2023,8,8,7,245.93,8.03,101.53
2023,8,8,8,243.36,7.98,101.52
2023,8,8,9,238.62,8.21,101.5
2023,8,8,10,237.76,8.9,101.46
2023,8,8,11,240.6,9.68,101.39
2023,8,8,12,245.89,10.13,101.31
2023,8,8,13,250.99,10.39,101.26
2023,8,8,14,255.73,10.55,101.21
2023,8,8,15,259.64,10.34,101.17
2023,8,8,16,261.49,10.08,101.14
2023,8,8,17,261.39,10.23,101.11
2023,8,8,18,261.5,10.84,101.12
2023,8,8,19,260.36,10.59,101.11
2023,8,8,20,262.75,10.03,101.11
2023,8,8,21,272.93,9.18,101.11
2023,8,8,22,279.8,7.67,101.08
2023,8,8,23,274.1,5.9,101.04
2023,8,9,0,262.08,4.93,100.97
2023,8,9,1,259.5,4.67,100.9
2023,8,9,2,277.54,4.52,100.86
2023,8,9,3,306.14,5.06,100.87
2023,8,9,4,326.01,5.79,100.9
2023,8,9,5,330.17,5.7,100.95
2023,8,9,6,320.59,5.22,101.0
2023,8,9,7,309.77,5.03,101.03
2023,8,9,8,301.94,5.26,101.07
2023,8,9,9,297.6,5.41,101.11
2023,8,9,10,294.52,5.38,101.14
2023,8,9,11,290.88,5.33,101.15
2023,8,9,12,289.27,5.26,101.15
2023,8,9,13,289.71,5.1,101.15
2023,8,9,14,293.23,4.87,101.16
2023,8,9,15,298.95,4.36,101.17
2023,8,9,16,305.22,3.81,101.21
2023,8,9,17,313.66,3.32,101.26
2023,8,9,18,325.65,2.99,101.32
2023,8,9,19,339.94,2.62,101.39
2023,8,9,20,355.68,2.28,101.44
2023,8,9,21,6.86,2.09,101.48
2023,8,9,22,18.28,1.87,101.48
2023,8,9,23,49.91,1.61,101.47
2023,8,10,0,85.56,1.82,101.44
2023,8,10,1,103.47,1.91,101.44
2023,8,10,2,113.07,1.77,101.47
2023,8,10,3,118.42,1.72,101.5
2023,8,10,4,120.08,1.65,101.54
2023,8,10,5,108.1,1.26,101.61
2023,8,10,6,88.19,1.23,101.68
2023,8,10,7,82.77,1.61,101.72
2023,8,10,8,73.99,1.93,101.77
2023,8,10,9,68.63,2.32,101.82
2023,8,10,10,76.12,2.8,101.83
2023,8,10,11,81.58,3.1,101.82
2023,8,10,12,81.34,3.22,101.82
2023,8,10,13,84.51,3.26,101.81
2023,8,10,14,91.42,3.16,101.81
2023,8,10,15,98.26,2.83,101.81
2023,8,10,16,103.66,2.32,101.83
2023,8,10,17,107.19,1.82,101.86
2023,8,10,18,108.25,1.52,101.9
2023,8,10,19,110.7,1.5,101.94
2023,8,10,20,116.92,1.69,102.01
2023,8,10,21,124.88,1.89,102.06
2023,8,10,22,134.2,1.98,102.07
2023,8,10,23,143.58,2.0,102.09
2023,8,11,0,153.43,2.03,102.09
2023,8,11,1,159.47,2.03,102.07
2023,8,11,2,163.5,1.98,102.04
2023,8,11,3,169.54,1.85,102.04
2023,8,11,4,181.42,1.58,102.05
2023,8,11,5,196.04,1.3,102.09
2023,8,11,6,203.04,1.08,102.15
2023,8,11,7,190.46,1.03,102.2
2023,8,11,8,173.21,1.32,102.26
2023,8,11,9,166.03,1.75,102.31
2023,8,11,10,166.02,2.1,102.33
2023,8,11,11,170.03,2.3,102.33
2023,8,11,12,174.91,2.38,102.31
2023,8,11,13,179.05,2.36,102.3
2023,8,11,14,181.57,2.28,102.29
2023,8,11,15,182.48,2.17,102.29
2023,8,11,16,182.69,1.99,102.31
2023,8,11,17,181.23,1.81,102.34
2023,8,11,18,176.26,1.68,102.39
2023,8,11,19,166.49,1.64,102.42
2023,8,11,20,153.43,1.71,102.48
2023,8,11,21,144.95,1.92,102.5
2023,8,11,22,143.94,2.31,102.49
2023,8,11,23,145.38,2.67,102.48
2023,8,12,0,145.66,2.69,102.45
2023,8,12,1,144.95,2.56,102.41
2023,8,12,2,144.74,2.61,102.38
2023,8,12,3,144.3,2.84,102.36
2023,8,12,4,145.23,3.11,102.36
2023,8,12,5,148.43,3.28,102.39
2023,8,12,6,151.45,3.43,102.44
2023,8,12,7,153.49,3.61,102.48
2023,8,12,8,155.94,3.76,102.52
2023,8,12,9,160.14,3.77,102.56
2023,8,12,10,164.99,3.68,102.57
2023,8,12,11,170.08,3.54,102.55
2023,8,12,12,174.67,3.37,102.52
2023,8,12,13,178.64,3.29,102.47
2023,8,12,14,182.6,3.28,102.42
2023,8,12,15,186.31,3.2,102.4
2023,8,12,16,190.1,2.98,102.4
2023,8,12,17,191.9,2.69,102.41
2023,8,12,18,190.63,2.33,102.43
2023,8,12,19,184.47,1.9,102.47
2023,8,12,20,169.01,1.64,102.52
2023,8,12,21,155.43,1.71,102.53
2023,8,12,22,151.78,1.93,102.52
2023,8,12,23,153.53,2.1,102.49
2023,8,13,0,157.24,2.16,102.46
2023,8,13,1,162.1,2.13,102.42
2023,8,13,2,168.56,2.05,102.39
2023,8,13,3,175.02,1.89,102.37
2023,8,13,4,181.42,1.58,102.36
2023,8,13,5,184.17,1.07,102.38
2023,8,13,6,162.84,0.56,102.42
2023,8,13,7,100.38,0.56,102.45
2023,8,13,8,82.46,1.07,102.47
2023,8,13,9,83.72,1.57,102.5
2023,8,13,10,86.22,1.89,102.5
2023,8,13,11,89.12,2.03,102.48
2023,8,13,12,91.57,1.99,102.45
2023,8,13,13,93.07,1.89,102.41
2023,8,13,14,91.73,1.81,102.37
2023,8,13,15,85.62,1.84,102.34
2023,8,13,16,77.71,2.05,102.34
2023,8,13,17,69.6,2.38,102.34
2023,8,13,18,63.15,2.84,102.37
2023,8,13,19,59.17,3.38,102.4
2023,8,13,20,57.11,3.9,102.46
2023,8,13,21,55.71,4.13,102.49
2023,8,13,22,56.01,4.11,102.49
2023,8,13,23,57.15,3.86,102.48
2023,8,14,0,59.65,3.49,102.45
2023,8,14,1,62.67,3.13,102.4
2023,8,14,2,62.94,2.83,102.36
2023,8,14,3,59.15,2.62,102.32
2023,8,14,4,52.67,2.53,102.32
2023,8,14,5,46.12,2.54,102.33
2023,8,14,6,41.19,2.57,102.37
2023,8,14,7,37.7,2.48,102.4
2023,8,14,8,37.03,2.27,102.42
2023,8,14,9,38.17,2.0,102.44
2023,8,14,10,37.29,1.69,102.44
2023,8,14,11,31.46,1.39,102.41
2023,8,14,12,17.47,1.17,102.37
2023,8,14,13,3.32,1.21,102.34
2023,8,14,14,356.87,1.43,102.31
2023,8,14,15,355.1,1.65,102.3
2023,8,14,16,356.41,1.87,102.31
2023,8,14,17,358.75,2.16,102.32
2023,8,14,18,2.3,2.53,102.34
2023,8,14,19,5.31,2.79,102.36
2023,8,14,20,7.84,2.86,102.4
2023,8,14,21,8.75,2.77,102.4
2023,8,14,22,7.9,2.5,102.4
2023,8,14,23,5.04,2.13,102.38
2023,8,15,0,358.19,1.74,102.36
2023,8,15,1,346.64,1.45,102.33
2023,8,15,2,333.58,1.35,102.3
2023,8,15,3,322.35,1.38,102.28
2023,8,15,4,315.85,1.49,102.28
2023,8,15,5,314.6,1.6,102.31
2023,8,15,6,316.31,1.69,102.36
2023,8,15,7,319.7,1.75,102.4
2023,8,15,8,323.13,1.84,102.43
2023,8,15,9,325.14,1.91,102.45
2023,8,15,10,324.79,2.05,102.46
2023,8,15,11,324.37,2.31,102.43
2023,8,15,12,326.36,2.64,102.4
